Shell Weight,Sex_I,Volume,Ratio_ShuWei,Age
9.4970825,0,0.2126097372009499,0.4337445284520493,10
2.551455,1,0.055328130384388594,0.4973544973544973,6
5.10291,0,0.11167380135807467,0.4323550465282749,9
4.819415,0,0.10236765124490177,0.47429009976976205,7
9.39785925,0,0.23623304133438872,0.44270015698587123,10
9.4970825,0,0.19527012970161983,0.43522833178005593,11
0.43941725,1,0.00507236313860852,0.3563218390804597,5
9.7805775,0,0.20400410498091145,0.4696798493408663,10
11.3398,0,0.2517017035994275,0.4633077765607886,11
7.654365,0,0.13733014136239133,0.41975308641975306,8
3.8271825,1,0.07932470317621297,0.459375,8
10.6310625,0,0.24971980042147923,0.49012299664554604,10
8.6465975,0,0.17062161507494406,0.45769399386234105,14
7.7961125,0,0.1746795055858309,0.47370983446932813,8
9.19941275,0,0.19276616172886119,0.4182976786527082,8
9.4970825,0,0.2004401562837238,0.42547169811320756,13
7.37087,0,0.16815497396802395,0.40037950664136623,13
5.2446575,0,0.10663416314294105,0.32215647600262987,13
8.0796075,0,0.1349596297181787,0.35863267670915405,15
7.030676,0,0.1395063487734717,0.42483660130718953,10
5.6699,0,0.11389807350050885,0.4554531490015361,8
5.17378375,1,0.12176739494236219,0.466225165562914,9
7.2291225,0,0.14190856268730065,0.34178610804851156,11
11.4815475,0,0.3182396542547551,0.43857014118353865,11
0.9922325,1,0.01803961406553514,0.43525179856115115,6
0.4252425,1,0.008999353955595762,0.4516129032258065,6
3.96893,1,0.06657476619423683,0.47975708502024295,7
8.221355,0,0.17841628278512034,0.4562976243836845,10
4.3941725,0,0.08928586308581303,0.5084388185654009,9
4.819415,1,0.0998560133682037,0.47141600703605985,9
13.891255,0,0.23009711818284617,0.3983484073928431,14
4.819415,0,0.10199693922116276,0.44918330308529947,9
3.685435,1,0.10250826615045798,0.46094503375120544,7
5.11708475,0,0.10002781921644688,0.3800796812749004,15
2.1262125,1,0.04395161753449938,0.45914396887159536,8
8.9300925,0,0.20616701789183012,0.4328815041539134,9
13.60776,0,0.27309971293657365,0.3908907466128567,9
6.19436575,0,0.12805262555725894,0.4803312629399586,11
2.1262125,1,0.03604343524601961,0.5842696629213483,7
4.1673765,1,0.06479534848028949,0.4168514412416851,8
4.9611625,0,0.09941473822822192,0.44136657433056325,9
2.1262125,1,0.044841326391473056,0.37888198757763975,7
8.788345,0,0.1996844150822254,0.4433291509828524,11
12.85649825,0,0.24616556693594824,0.46074313408723744,11
5.8116475,1,0.1302145158143191,0.4622467771639042,10
5.57067675,1,0.13508234818120954,0.45358490566037735,6
11.4815475,0,0.25078745104984773,0.4157502660517914,12
7.5126175,0,0.15044976771424792,0.4647809206877427,9
8.6465975,0,0.17965982987716625,0.4587473002159827,11
3.30271675,1,0.08821923511130322,0.3435374149659864,9
10.489315,0,0.22549517581918924,0.425061425061425,11
10.3475675,0,0.23457736473733082,0.4574551131928182,9
4.6776675,1,0.10335195558379508,0.470940170940171,8
2.1262125,1,0.04007524808351237,0.4382022471910112,7
7.087375,0,0.1551800531371579,0.48212290502793304,10
5.37223025,1,0.13010509185144992,0.44574551131928186,9
6.23689,0,0.13253696272717796,0.45084485407066055,10
8.6465975,0,0.22188725300608225,0.4493643138974134,13
9.07184,0,0.20174301729956798,0.4152902312411515,15
6.9456275,1,0.11342867537941585,0.49615156897572527,9
2.11203775,1,0.04169768843016609,0.4388888888888889,6
7.12989925,0,0.17880080063595033,0.5012456402590931,9
4.6776675,0,0.09093438110586081,0.4438040345821326,11
6.80388,0,0.13879969495718575,0.4779369627507163,8
8.46232575,0,0.1637064296831556,0.4273580688421994,10
7.5126175,0,0.14983924336066942,0.3847826086956522,10
4.9611625,1,0.09284878912914207,0.4359892569382274,7
4.252425,1,0.08536296288426015,0.46400778210116733,8
8.221355,0,0.17633109156745444,0.41685342895562527,12
7.37087,0,0.14242755952053532,0.37216828478964403,9
2.19708625,1,0.03865631585471816,0.4462474645030426,6
7.2291225,0,0.1530744088423202,0.557593123209169,9
2.36718325,0,0.0454671905529304,0.46837606837606843,8
10.0640725,0,0.17919963564080058,0.36192660550458716,19
8.0796075,0,0.1943124143630499,0.49772382397572074,10
8.0229085,0,0.20380161951691048,0.3711583924349882,10
7.2291225,1,0.09710302918087828,0.35759897828863346,13
5.6699,1,0.11741855940870641,0.4720965309200604,7
7.7961125,0,0.17020948556993212,0.412217659137577,12
9.355335,0,0.20086558028889734,0.4429142603287428,10
8.788345,0,0.16447751069253283,0.3833333333333333,14
0.9922325,1,0.017903601102342608,0.314410480349345,6
0.283495,1,0.005041683522850807,0.3125,4
8.3064035,0,0.19065744947244773,0.41282175813501704,12
1.13398,1,0.023709207057560466,0.3779527559055118,6
9.922325,0,0.19402607128264462,0.39571491036292084,12
5.386405,1,0.1271506448539822,0.34108040201005024,11
6.066793,0,0.1271506448539822,0.44479897894065085,10
7.7961125,0,0.15443198183959905,0.48613678373382624,8
8.63242275,0,0.19263730734267878,0.4482758620689655,10
6.80388,0,0.16310101859887008,0.48324324324324325,9
4.7910655,0,0.10469418877319499,0.4423076923076923,8
15.30873,1,0.29709117245910505,0.4293530737045381,9
1.70097,1,0.03449871659261877,0.4761904761904762,7
9.7805775,0,0.20972636464665415,0.47266382318728184,11
0.3685435,1,0.005812764532227991,0.41304347826086957,3
11.7650425,0,0.2432525374197534,0.3970315398886827,11
8.3631025,0,0.16705050780074632,0.2842502696871629,11
8.0796075,0,0.17020948556993212,0.38166311300639655,9
1.70097,1,0.03285786847651043,0.43442622950819676,7
6.6621325,0,0.13609784346278986,0.34617985125084516,14
7.5126175,0,0.14379535905639998,0.3232893910860013,10
9.63883,0,0.18221237390820796,0.45580978017048,11
9.7805775,0,0.17247619784749785,0.47159090909090906,12
5.386405,0,0.11911872144861298,0.4590909090909091,6
8.788345,0,0.17409659288643436,0.45641025641025645,11
0.4252425,1,0.0028605673732491435,0.4207920792079208,4
0.907184,1,0.01292225415714864,0.5695067264573991,5
2.1262125,1,0.03934660720926669,0.4153846153846154,8
8.9300925,0,0.1777883733159458,0.4708870652598671,10
5.8116475,1,0.11682797680537041,0.3901006711409396,10
7.4559185,0,0.15552110819899784,0.4418486541391569,11
13.60776,0,0.32674557772358104,0.4160982264665757,12
7.7961125,0,0.16447751069253283,0.4211076280041797,9
4.3941725,0,0.09574341087588228,0.39217557251908397,15
5.5281525,0,0.08379370053825315,0.31300000000000006,13
8.221355,0,0.16779295450208298,0.40540540540540543,11
2.26796,1,0.03450843180427539,0.3910386965376782,6
9.979024,0,0.18599517053113396,0.4719411223551058,9
2.26796,1,0.051357676778411264,0.36741214057507987,8
5.6699,1,0.11140535472019468,0.47550251256281406,8
5.953395,0,0.11929768587386631,0.456698741672835,8
12.3320325,1,0.3570493681882618,0.3478579274990846,9
8.9300925,0,0.19600592915287565,0.44121591417076444,11
2.83495,1,0.05695466134647668,0.4978783592644979,9
11.056305,0,0.22449297503777063,0.4226849800620292,13
6.0951425,0,0.12922254157148638,0.46967654986522905,10
10.20582,0,0.23317274966255686,0.4600219058050383,10
8.50485,0,0.17082410053894498,0.37577319587628866,13
1.417475,1,0.025310683000113077,0.3696369636963696,6
4.592619,1,0.10179496508409115,0.4195121951219512,9
7.087375,0,0.15347477782795838,0.37594390507011866,10
13.60776,0,0.2737971628681324,0.44690972507393145,12
7.7961125,0,0.1907581808775189,0.45710059171597633,10
7.89533575,0,0.15977943886616838,0.48232445520581113,11
6.520385,1,0.14190856268730065,0.4251458198314971,9
7.087375,1,0.1369261930882481,0.47513812154696133,10
4.5642695,1,0.1208470064696308,0.3878012048192771,9
5.2446575,0,0.07988971943308419,0.4332740213523132,9
9.4970825,0,0.21296766605145653,0.44383346425765907,11
2.9766975,1,0.05939573610693202,0.416,7
10.3475675,0,0.23859537174773263,0.3604301075268817,14
8.77417025,0,0.21341967905695344,0.48288973384030415,10
11.623295,0,0.27684467136673174,0.39795244385733153,12
4.3941725,0,0.10942396286917573,0.489191353082466,9
15.4504775,0,0.34827499808155593,0.3302195235871088,13
9.07184,0,0.23032721530102904,0.41076487252124644,10
6.7755305,0,0.13951555265819904,0.4438502673796791,10
2.097863,1,0.041891992663298266,0.3930041152263375,7
8.29222875,0,0.16051574964435353,0.42367962855484625,11
6.23689,0,0.13452397917441916,0.43170426065162903,8
5.953395,0,0.11417930331162121,0.3702290076335878,9
5.2446575,0,0.1177483652781018,0.47477982385908724,9
7.5126175,0,0.17137633362258384,0.40860215053763443,10
2.26796,1,0.046264860562630926,0.40641711229946526,7
8.221355,0,0.15169536011401102,0.4599083619702176,15
2.1262125,1,0.04448544284868359,0.5178236397748592,7
3.96893,0,0.08349968755390838,0.3921971252566735,14
6.747181,0,0.17261885806077118,0.4848950332821301,8
8.97261675,0,0.12798001713329904,0.31920460491889063,13
4.9611625,0,0.10912125732703296,0.45365853658536587,8
12.417081,0,0.26067855917013427,0.3964477211796246,19
7.5126175,1,0.10916676542374022,0.4393939393939394,8
9.355335,0,0.2095049600862693,0.4206426484907497,11
3.118445,1,0.07037494793275885,0.4235294117647058,7
7.2291225,0,0.1457281748491359,0.4780249593054802,9
1.3324265,1,0.024298255680108554,0.4373088685015291,5
11.0846545,0,0.30352366522963886,0.45502298095863425,10
13.36678925,1,0.22549517581918924,0.3124274099883856,17
8.9300925,0,0.17671458676442584,0.5382746051032806,10
10.9145575,0,0.1677050062702442,0.3758654797230465,14
5.5281525,0,0.1288891564135859,0.4399092970521542,10
8.91591775,0,0.17671458676442584,0.4388581167447806,10
10.0640725,0,0.23730682788590865,0.3996240601503759,11
4.6776675,1,0.09173205111556133,0.4452479338842975,8
0.9922325,1,0.017137633362258382,0.4448818897637795,6
5.386405,0,0.10308350894591507,0.4907010014306151,8
11.3681495,0,0.24298255680108555,0.4433067880166856,10
11.3398,0,0.230005079335573,0.41202959150852364,12
7.7961125,0,0.1859491511074974,0.42270270270270266,9
8.221355,0,0.18340274299960724,0.4984311967727476,9
3.81300775,1,0.07928839896423301,0.43215211754537597,6
7.7961125,0,0.1501767191340043,0.3490112239444148,13
3.96893,1,0.07719195855412266,0.5195530726256983,8
4.63514325,1,0.10199693922116276,0.4575757575757575,8
3.912231,1,0.06449162028428812,0.38412698412698415,8
8.6465975,0,0.1872862710276044,0.4831818181818182,11
2.83495,1,0.049700977527494763,0.45238095238095233,7
5.2446575,0,0.11596894756415448,0.48645161290322586,10
7.2291225,0,0.16819792543008474,0.4755738669805768,7
16.44271,0,0.31021693473411316,0.3388610763454318,27
9.07184,0,0.21132732926227743,0.40460251046025103,11
0.7087375,1,0.01413716694115407,0.3815028901734104,5
5.2446575,0,0.11682797680537041,0.4136607828089025,8
9.1001895,0,0.2208932334555323,0.43006731488406885,9
7.37087,0,0.17197765409143498,0.4840764331210191,11
7.7961125,1,0.12922254157148638,0.39330543933054396,10
8.9300925,0,0.17880080063595036,0.3806994245241257,11
6.0951425,0,0.13060312428058346,0.46781389420012753,15
4.819415,0,0.10523108204895497,0.3333333333333333,9
10.0640725,0,0.1904590546238812,0.3623462630085147,9
10.716111,0,0.25416936736020623,0.46966374269005845,10
8.221355,0,0.1569262346007011,0.3877551020408163,15
9.4970825,0,0.2024854640009046,0.42752740560292324,17
5.6699,0,0.10533334743481403,0.4040066777963272,13
2.551455,1,0.047246608266877745,0.4332833583208396,9
4.3941725,0,0.10120438248075515,0.4868421052631579,8
5.8116475,1,0.12292708441800375,0.44641537324464153,9
10.716111,0,0.2582456656405477,0.4321236559139785,11
11.623295,0,0.28955421352129357,0.46411645226811105,13
5.386405,0,0.09115987628168,0.3501303214596003,14
7.37087,0,0.16192701196920825,0.5056701030927835,10
8.0796075,0,0.18004332507413767,0.4804358593363051,10
5.6699,1,0.1176307600843639,0.4846538187009279,8
4.195726,1,0.07694447632034376,0.43426724137931033,9
6.7188315,0,0.14279827154427432,0.3582554517133956,14
0.9922325,1,0.015634332190130454,0.3425196850393701,6
7.7961125,0,0.14614950823887515,0.3923287671232877,9
10.3475675,0,0.2428802914152265,0.4844979176307265,15
4.819415,1,0.10082548922614742,0.45503048780487804,8
4.252425,0,0.083755351018556,0.4432029795158287,9
5.8116475,0,0.12026409377023425,0.3896774193548387,10
4.3941725,0,0.08767006998924015,0.3510848126232741,11
4.53592,1,0.09901743720415955,0.4660633484162896,7
4.2807745,0,0.08717919613711676,0.5437500000000001,8
8.9300925,0,0.22426799118888072,0.48383326840670043,11
9.4970825,0,0.18599517053113396,0.45805696449473277,10
3.5436875,1,0.060475658581603524,0.3575581395348837,7
8.6465975,0,0.20822868807074846,0.43190496393720834,11
12.3320325,0,0.303575820576427,0.33766233766233766,27
1.5592225,1,0.031449674113231414,0.41204819277108434,6
2.16873675,1,0.04835260841494329,0.41495327102803736,9
2.6932025,1,0.06255675918383505,0.4257575757575757,8
1.63009625,0,0.03560983000997727,0.47,7
11.056305,0,0.26318508377753946,0.4864160774097507,12
12.40290625,0,0.2962362338333235,0.443918918918919,9
7.5126175,1,0.15771776868725007,0.46342765616657766,8
4.53592,0,0.07708253459125346,0.378076062639821,12
1.8994165,1,0.03748230922505634,0.44597701149425284,6
5.54232725,1,0.0859029241215959,0.41759999999999997,8
7.200773,0,0.16097798918843637,0.47001034126163393,8
11.4815475,0,0.32769511183128225,0.35430755660099966,14
6.3786375,0,0.15876701154616385,0.4862700228832952,9
5.329706,1,0.11536762709530328,0.42032730404823426,10
7.654365,0,0.20910817038913623,0.4318385650224215,10
10.0640725,0,0.22388858660734368,0.3867256637168142,12
4.53592,1,0.09372622613981267,0.42473633748801537,7
7.5126175,0,0.18272625747214966,0.48787061994609165,10
5.953395,1,0.11704273411567441,0.4840277777777778,9
1.984465,1,0.031808625617596654,0.44719101123595506,8
8.0796075,0,0.14573431077228743,0.38870967741935486,11
8.97261675,0,0.19600592915287565,0.44454225352112675,9
3.118445,1,0.06618820303568963,0.39649507119386634,7
0.3685435,1,0.007086991240031663,0.2846153846153846,7
0.56699,1,0.008970719647555227,0.3944954128440367,4
4.80524025,0,0.11140535472019468,0.4706375838926175,10
12.190285,0,0.29599693283041334,0.6256109481915934,10
7.7961125,0,0.17347481934041142,0.380242825607064,11
8.788345,0,0.18342319607677907,0.4204914232730644,9
2.1262125,1,0.03332726659760343,0.4827586206896552,6
3.9972795,0,0.07326803569871117,0.46673095467695275,7
7.654365,0,0.15658875882736625,0.388,8
6.9456275,0,0.12590914306965342,0.46277777777777773,10
6.690482,1,0.17421113011859646,0.3936106088004822,8
9.3269855,0,0.20451031864091362,0.4310734463276836,9
3.685435,0,0.06689690215969281,0.42920353982300885,10
1.984465,1,0.03346634752237174,0.4104308390022675,7
9.7805775,0,0.20862138715244719,0.4341810022438295,8
8.221355,0,0.19110179257400525,0.399364406779661,10
9.34116025,0,0.2753802310412303,0.423633969716919,9
2.1262125,1,0.04057072387799943,0.46880570409982175,7
14.0330025,0,0.2637935628234007,0.4388593523441276,10
7.7961125,0,0.12731733743293241,0.4186575654152446,10
16.44271,0,0.3316568728794615,0.37687074829931977,20
7.5126175,0,0.1511891464540088,0.4295698924731183,10
0.850485,1,0.0160352125026979,0.45999999999999996,6
3.231843,1,0.06618820303568963,0.3420738974970202,7
11.4815475,0,0.20557387865384769,0.3847228691197019,20
9.922325,0,0.16825519404616585,0.39397260273972606,12
0.850485,1,0.010377380030046362,0.36999999999999994,7
6.520385,0,0.15186409800067846,0.4333112143331122,7
5.6699,1,0.1066500142777492,0.4298780487804878,13
5.2446575,0,0.1130697238750506,0.4699777613046701,8
6.80388,0,0.13000487177330808,0.45857988165680474,9
4.35164825,0,0.09476319715242336,0.44609375,11
5.046211,0,0.10502655127723691,0.43116883116883115,9
2.9766975,1,0.05450745066286978,0.4310344827586206,7
6.3786375,1,0.20819187253183918,0.48820326678765885,10
8.9300925,0,0.17965982987716625,0.4112859468258275,8
2.26796,1,0.034634218228882,0.40449438202247184,6
6.6621325,0,0.10646235729469786,0.4663865546218487,8
8.50485,0,0.17616235368078698,0.3481268011527377,14
1.871067,1,0.03206633438996145,0.5251396648044693,6
0.97805775,1,0.018683885996447106,0.7075471698113207,6
5.0178615,1,0.11991639145831351,0.5076586433260394,8
2.9766975,1,0.05650162568712111,0.4506849315068493,7
8.7599955,0,0.2041789787907304,0.3971807628524046,11
4.819415,0,0.09299758526556699,0.45550239234449763,11
3.8271825,0,0.08510525411189535,0.4167539267015707,7
8.50485,0,0.23797564350942682,0.4226120891702752,10
8.9300925,0,0.16548584739710298,0.4117368670137246,13
4.9611625,0,0.10298124356005603,0.447841726618705,9
6.23689,0,0.12722836654723504,0.3977625854568055,10
0.510291,1,0.010602875205865551,0.4666666666666666,5
7.7961125,0,0.16588212576730674,0.5053598774885145,10
0.9922325,1,0.01844867560897131,0.475,5
8.6465975,0,0.2069524160552276,0.454113171659534,10
6.9456275,0,0.14546739811519535,0.496611213801602,8
8.3631025,0,0.19937250565535536,0.43448589626933576,11
8.788345,0,0.15535697225469408,0.4816777041942605,9
13.60776,0,0.31434334305352557,0.4702417854928704,12
7.37087,0,0.1500642272095593,0.49514038876889854,9
2.4097075,1,0.05409429850399924,0.4425612052730697,6
4.7910655,0,0.09081166264282996,0.4933444259567388,10
2.6932025,1,0.05849580071137245,0.45858343337334934,8
12.7289255,0,0.29329099072058307,0.4848806366047745,11
3.75630875,1,0.07086991240031663,0.5378405650857719,7
7.37087,0,0.14978248607151765,0.4203640500568829,9
6.80388,1,0.15080565125703738,0.4559868780754511,8
9.355335,0,0.13481390154332956,0.36655011655011654,16
4.3941725,0,0.08808731276354505,0.4176356589147287,8
9.4970825,0,0.23317274966255686,0.4644461077844312,14
9.922325,0,0.2069524160552276,0.4184331797235023,11
13.7495075,0,0.25744032572690767,0.4170984455958549,9
0.09922325,1,0.0017681685215028486,0.8125000000000001,3
9.355335,0,0.17689866445897215,0.43345008756567427,11
2.93417325,0,0.06557154275895961,0.460984393757503,7
11.283101,0,0.2549885131009371,0.465658475110271,11
13.324265,0,0.2208932334555323,0.3902077151335312,20
10.0640725,0,0.2238333632989798,0.4510766905931243,21
4.252425,1,0.10533334743481403,0.42175066312997345,8
9.7805775,0,0.22146847625098942,0.49458333333333343,11
0.7087375,1,0.011658253987930873,0.467065868263473,5
10.489315,0,0.20988129670623057,0.43065693430656937,10
6.9456275,0,0.16566992509164924,0.4664756446991404,9
3.40194,1,0.05723282319601326,0.462962962962963,8
4.9611625,0,0.11886817125325833,0.4294917680744452,12
1.2757275,1,0.022227381616462937,0.41724137931034483,6
4.252425,0,0.10635600129340445,0.4727272727272727,10
3.0900955,1,0.06361418327361754,0.4150717703349282,8
14.458245,0,0.255665509955324,0.351125535829845,18
9.36950975,0,0.19542915237663064,0.4142590866728798,9
6.80388,1,0.1511891464540088,0.45386819484240687,10
9.76640275,0,0.19363337220094587,0.4292682926829268,15
8.77417025,1,0.16511769200801038,0.4917477782479898,10
12.6155275,0,0.24814593613310862,0.3973359324236517,9
10.489315,0,0.21260973720094983,0.37896365042536734,20
5.159609,1,0.1354402770317162,0.4620596205962059,8
8.9300925,0,0.16346099275709391,0.30926779313876085,12
1.984465,1,0.02466129779990816,0.40561224489795916,6
12.246984,0,0.2801089824833524,0.47649769585253454,23
9.02931575,0,0.21473583457295933,0.43157238457067887,11
5.9817445,1,0.0816614672430921,0.48841463414634145,9
9.07184,0,0.11773609343179874,0.33120649651972156,9
9.07184,0,0.20523640288051287,0.40335051546391754,10
6.6621325,0,0.15347477782795838,0.48407643312101906,10
8.0796075,0,0.133752898165042,0.33874239350912777,19
7.5126175,0,0.15253904954734818,0.4458154506437768,11
2.36718325,1,0.05740462904425646,0.38385502471169686,8
3.98310475,1,0.09664078963679539,0.44635627530364375,9
5.8116475,1,0.12077337539181231,0.4722021660649819,8
6.690482,0,0.12514726594500356,0.3455377574370709,16
11.90679,0,0.24643401357382824,0.44987995198079234,10
8.3631025,0,0.1320327943748929,0.3758189398451459,14
3.96893,0,0.06861496064212472,0.41025641025641024,12
1.23320325,1,0.02628936274278411,0.4827586206896551,6
8.221355,0,0.14266021327336462,0.5259365994236311,9
3.7137845,0,0.06165682378827545,0.42792792792792794,13
1.417475,1,0.030589110891227567,0.5236907730673317,8
7.27164675,0,0.1626326431316357,0.46511627906976744,9
1.927766,1,0.029779680362153248,0.4739336492890996,11
7.2291225,0,0.14342720366730743,0.4381625441696113,10
6.80388,0,0.12100040454841936,0.4407555809959932,9
2.87747425,0,0.06474932905665291,0.5349162011173185,9
5.17378375,1,0.12574551845227894,0.4367720465890183,9
7.7961125,0,0.15583250629893863,0.43628736234923965,13
16.44271,0,0.33468699626246495,0.3123200921128382,15
9.07184,0,0.2203041848329842,0.4540327129159617,12
7.654365,1,0.12543360902540887,0.3412652350551364,16
9.08601475,1,0.18303049699508037,0.39333333333333337,8
2.9199985,1,0.05392556061733183,0.43809523809523804,9
1.13398,1,0.022580197197676635,0.3269961977186312,7
11.056305,0,0.20380161951691048,0.4159413650939075,21
8.3631025,0,0.16014759425526093,0.4402061855670103,9
8.1930055,0,0.18941594768811895,0.4779411764705882,9
8.50485,0,0.2082562997249304,0.3999083829592304,11
8.3631025,0,0.1626326431316357,0.3955488113302984,14
9.355335,0,0.23183051647315692,0.502994011976048,9
1.70097,0,0.041891992663298266,0.5101123595505618,6
2.494756,1,0.04696742376348255,0.4653312788906009,6
1.984465,1,0.034266062839789446,0.4405286343612335,7
5.8116475,0,0.12487524001861851,0.4701166180758018,10
6.27941425,0,0.13751626436465478,0.4772872680742163,10
8.221355,0,0.1875823293196663,0.43323049801674746,9
11.623295,0,0.2562591605202358,0.44587884806355516,15
7.7961125,1,0.15006422720955928,0.4330578512396694,9
0.60951425,1,0.010823768439321082,0.3875968992248062,5
1.70097,1,0.03796909246174539,0.4956896551724138,6
8.221355,0,0.19145000621285532,0.4805543138131426,10
9.4970825,0,0.2421644337142132,0.48902121324897657,9
12.3320325,0,0.2704408129042385,0.45547945205479456,11
9.07184,0,0.19717022057088088,0.4106884930187771,11
1.13398,1,0.02710544052193928,0.4675324675324675,6
24.08290025,0,0.33870295796514954,0.34736091298145505,13
6.0951425,0,0.13060312428058346,0.44640605296343,9
8.9300925,0,0.1937325696252291,0.440419447092469,12
0.283495,1,0.0026231071472844463,0.4444444444444445,3
7.087375,0,0.15462526341887262,0.4240780911062907,9
6.80388,0,0.1155557954052839,0.3987538940809969,9
2.1262125,1,0.04750431703924254,0.42063492063492064,8
9.2135875,0,0.21334604797913492,0.4192782526115859,12
10.20582,0,0.24355319765417902,0.4672131147540984,11
6.3786375,0,0.14040526151517274,0.4773139745916516,10
3.3168915,1,0.06474932905665291,0.41183879093198994,9
13.60776,0,0.2642051810014833,0.33333333333333337,18
8.9300925,0,0.1923611908008594,0.4098703471350899,11
3.685435,1,0.0652003194082913,0.47058823529411764,9
8.50485,0,0.18064157758141308,0.4435920577617329,9
7.7961125,0,0.1431986405299125,0.38100558659217876,13
13.48018725,0,0.29439034361856775,0.45416913069189824,11
10.20582,0,0.2265106711007695,0.3709389503748661,14
11.056305,0,0.2794299403212484,0.5511904761904761,13
10.0640725,0,0.21318651397719485,0.4862280030604438,10
10.20582,0,0.16185542619910692,0.4097799511002445,13
5.8116475,0,0.11167380135807467,0.43265306122448977,16
7.087375,0,0.17082410053894498,0.47628973423658155,9
1.2757275,1,0.03560983000997727,0.43271767810026385,7
3.40194,1,0.06877551729792342,0.3687074829931973,7
2.02698925,1,0.039760782021995816,0.40783410138248855,8
7.4559185,0,0.1934605436988441,0.4503510531594785,19
4.69184225,1,0.09220247189051291,0.42901234567901236,8
1.8427175,0,0.032060198466809894,0.37914691943127965,15
2.76407625,0,0.05695466134647668,0.48189415041782735,7
9.4970825,0,0.18628662688083222,0.41954590325765057,12
2.26796,1,0.041891992663298266,0.3949416342412452,7
7.6827145,0,0.19219500954883842,0.4867216117216117,10
8.50485,0,0.15383066137074786,0.48012390294269486,9
8.0796075,0,0.1626326431316357,0.41028708133971287,18
12.3320325,0,0.25078745104984773,0.48156836461126,20
10.0640725,0,0.2341033646738742,0.4950534230312624,11
7.12989925,0,0.16252833243805942,0.4349334875650665,11
3.35941575,0,0.08561658104119058,0.3968446601941747,9
5.953395,1,0.11337549737876915,0.4183006535947712,8
5.2446575,0,0.11061024134514064,0.47228070175438597,11
10.489315,0,0.24460857643624434,0.4367641473604254,15
4.6776675,0,0.1003990425671152,0.5263987391646966,8
3.685435,1,0.07820745383570293,0.42543859649122806,8
3.40194,0,0.07399923320760332,0.3947078280044101,8
11.056305,0,0.255665509955324,0.42862412393950566,11
7.5126175,0,0.17575738275278519,0.34816901408450707,12
3.96893,0,0.07368323316529889,0.3876337693222355,9
8.9300925,0,0.21126392472304487,0.42952332137365457,9
3.92640575,0,0.07874434711146293,0.47889908256880737,6
8.788345,0,0.17376934365168545,0.4791847354726799,11
0.850485,1,0.009792933349861933,0.40196078431372545,5
2.1262125,1,0.06037748381117882,0.46063651591289784,7
7.7961125,0,0.17542450892181405,0.43047996041563585,11
2.9766975,0,0.06655022250163066,0.4458161865569273,8
5.54232725,0,0.1356039016490907,0.47976501305483027,7
7.5126175,0,0.17134769931454327,0.49905213270142185,10
1.984465,0,0.031293208072867076,0.44192634560906513,6
0.850485,0,0.01803961406553514,0.3828828828828829,6
7.75358825,0,0.1514754895344141,0.4525440313111546,9
11.15552825,0,0.25513168464113983,0.42348075087496023,11
3.9405805,1,0.08352525390037317,0.46828358208955223,8
11.32562525,0,0.25006954804111725,0.48239095315024233,10
3.40194,1,0.06861496064212472,0.42393736017897093,8
9.4970825,0,0.2521680337589448,0.5127931769722816,12
6.23689,0,0.11582168540851746,0.5221027479091995,8
8.83086925,0,0.2240777775711829,0.47468075737560544,11
5.2446575,0,0.10736791728647968,0.41886792452830185,9
1.984465,1,0.031216509033472797,0.35454545454545455,6
10.6310625,0,0.23599067236990276,0.3699649737302977,19
5.20213325,1,0.08398544813673885,0.46260683760683763,7
8.3064035,1,0.1889710932596321,0.48305821025195483,10
7.37087,0,0.13607023180860792,0.3623995052566481,14
2.4097075,1,0.04066071741755539,0.410989010989011,7
7.93786,0,0.19868630491624117,0.5082815734989649,10
11.3398,0,0.26008132931671746,0.39372384937238486,9
7.5126175,0,0.14028254305214188,0.4488527724665392,10
0.9922325,0,0.015155730184310134,0.34693877551020413,5
5.839997,0,0.12656364153915128,0.4334310850439883,9
1.757669,0,0.03028487136829692,0.44386422976501305,7
2.1262125,1,0.047665896348899825,0.41250000000000003,9
8.788345,0,0.19163715186897737,0.46786971830985913,10
4.53592,1,0.09909822685898818,0.43106796116504853,10
2.26796,1,0.03578470381979624,0.3685344827586207,6
1.5592225,1,0.033170800557239095,0.46249999999999997,7
3.685435,0,0.09542792216050715,0.3951965065502183,9
10.19164525,0,0.20410534771291186,0.35964230171073097,13
7.087375,0,0.13647827069818547,0.273817925194072,13
8.788345,0,0.2169943656196563,0.4495588799386268,9
10.20582,0,0.2791845033951867,0.3699646643109541,19
6.19436575,0,0.1298233507134083,0.5306994127068874,9
13.60776,0,0.3420010166591037,0.4352625298329355,12
5.953395,0,0.1515419620352225,0.4789317507418398,10
3.96893,0,0.07848970630067388,0.40537383177570097,11
4.762716,1,0.09812363773175149,0.5033500837520938,16
1.2757275,0,0.025402721847386216,0.4081632653061225,6
7.654365,0,0.18178081397988283,0.46974913920314804,9
8.0796075,0,0.1572115550272478,0.34718670076726343,10
7.2291225,1,0.1561439043988794,0.4525316455696202,8
6.0384435,0,0.14281872462144612,0.4925283921099821,10
8.00873375,0,0.13777806375245388,0.40973505853357983,15
4.3941725,0,0.09396552714272284,0.41740088105726875,11
6.3786375,0,0.12146724603486589,0.36298649722001586,18
2.26796,1,0.03578470381979624,0.4439252336448598,8
6.0951425,1,0.13327838677465603,0.413867047891351,8
4.7910655,0,0.08651651643675015,0.455078125,12
